_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,time_stamp
5da5fa0bef5c10071307403e,5d942662a9cf770a818cf931,5,3,4,3,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 12.66, 'friendliness_score': 6.99, 'comfortibility_score': 41.65}",15,41.65,comfortibility_score,5,55:39.1
5da5fa0bef5c10071307403f,5d9426c0a9cf770a818d990a,3,2,3,1,2,"{'chatty_score': 0.0, 'safety_score': 25.65, 'punctuality_score': 21.32, 'friendliness_score': 8.0, 'comfortibility_score': 41.65}",15,41.65,comfortibility_score,5,55:39.7
5da5fa36ef5c100713074052,5d942668a9cf770a818d02a3,5,2,1,5,2,"{'chatty_score': 17.32, 'safety_score': 0.0, 'punctuality_score': 16.41, 'friendliness_score': 4.99, 'comfortibility_score': 33.35}",30,33.35,comfortibility_score,5,56:22.6
5da5fa37ef5c100713074053,5d94269ea9cf770a818d6048,5,1,2,5,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 17.32, 'friendliness_score': 0.0, 'comfortibility_score': 21.32}",30,21.32,comfortibility_score,5,56:23.4
5da5fa38ef5c100713074054,5d94267ca9cf770a818d251f,5,1,4,4,2,"{'chatty_score': 12.99, 'safety_score': 0.0, 'punctuality_score': 27.349999999999998, 'friendliness_score': 7.0, 'comfortibility_score': 0.0}",30,27.35,punctuality_score,3,56:24.1
5da5fa39ef5c100713074055,5d9426a3a9cf770a818d6858,5,1,3,2,4,"{'chatty_score': 41.98, 'safety_score': 19.0, 'punctuality_score': 12.99, 'friendliness_score': 41.99, 'comfortibility_score': 0.33}",10,41.99,friendliness_score,4,56:25.4
5da5fa4cef5c100713074068,5d9425b8a9cf770a818be7a2,3,3,5,2,1,"{'chatty_score': 7.0, 'safety_score': 0.33, 'punctuality_score': 52.97, 'friendliness_score': 41.65, 'comfortibility_score': 83.3}",30,83.3,comfortibility_score,5,56:44.6
5da5fa4def5c100713074069,5d942694a9cf770a818d4f86,3,4,5,1,2,"{'chatty_score': 40.26, 'safety_score': 5.44, 'punctuality_score': 0.0, 'friendliness_score': 42.309999999999995, 'comfortibility_score': 0.0}",30,42.31,friendliness_score,4,56:45.4
5da5fa4eef5c10071307406a,5d942647a9cf770a818ccb1d,3,5,5,2,2,"{'chatty_score': 0.33, 'safety_score': 0.0, 'punctuality_score': 24.39, 'friendliness_score': 12.66, 'comfortibility_score': 0.33}",20,24.39,punctuality_score,3,56:46.1
5da5fa50ef5c10071307406b,5d9426a2a9cf770a818d6600,4,1,5,3,5,"{'chatty_score': 117.61000000000001, 'safety_score': 1.0, 'punctuality_score': 61.29, 'friendliness_score': 35.31, 'comfortibility_score': 2.99}",25,117.61,chatty_score,1,56:48.1
5da5fab1ef5c10071307407e,5d94268ca9cf770a818d4108,5,2,3,4,4,"{'chatty_score': 43.98, 'safety_score': 0.0, 'punctuality_score': 21.32, 'friendliness_score': 41.65, 'comfortibility_score': 21.32}",30,43.98,chatty_score,1,58:25.4
5da5fab1ef5c10071307407f,5d942624a9cf770a818c910b,5,4,4,3,2,"{'chatty_score': 31.65, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 2.66, 'comfortibility_score': 9.0}",10,31.65,chatty_score,1,58:26.0
5da5fab2ef5c100713074080,5d942658a9cf770a818ce6ec,5,5,5,1,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0.0, 'comfortibility_score': 21.32}",25,21.32,comfortibility_score,5,58:26.6
5da5fab3ef5c100713074081,5d9426d6a9cf770a818dbe8e,3,3,4,4,2,"{'chatty_score': 19.65, 'safety_score': 9.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0}",30,19.65,chatty_score,1,58:27.3
5da5fafbef5c100713074094,5d94260ea9cf770a818c6e01,5,1,2,3,2,"{'chatty_score': 21.32, 'safety_score': 18.8, 'punctuality_score': 0.33, 'friendliness_score': 1.0, 'comfortibility_score': 17.32}",30,21.32,chatty_score,1,59:39.6
5da5fafcef5c100713074095,5d942658a9cf770a818ce785,3,5,4,4,2,"{'chatty_score': 21.32, 'safety_score': 18.8, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 4.33}",30,21.32,chatty_score,1,59:40.2
5da5fafcef5c100713074096,5d94268ea9cf770a818d441d,3,2,2,2,1,"{'chatty_score': 0.0, 'safety_score': 23.5, 'punctuality_score': 27.5, 'friendliness_score': 9.0, 'comfortibility_score': 20.5}",30,27.5,punctuality_score,3,59:40.8
5da5fafdef5c100713074097,5d9426cfa9cf770a818db2af,4,4,3,2,4,"{'chatty_score': 47.3, 'safety_score': 0.0, 'punctuality_score': 0.33, 'friendliness_score': 44.64, 'comfortibility_score': 8.0}",15,47.3,chatty_score,1,59:41.8
5da5fc48ef5c1007130740a3,5d94269ba9cf770a818d5a4f,2,2,1,2,5,"{'chatty_score': 4, 'safety_score': 41.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 4}",30,41,safety_score,2,05:12.8
5da5fc49ef5c1007130740a4,5d942662a9cf770a818cf8c5,5,4,5,3,4,"{'chatty_score': 8.5, 'safety_score': 0.0, 'punctuality_score': 32, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,32,punctuality_score,3,05:13.3
5da5fc49ef5c1007130740a5,5d9426d2a9cf770a818db7f9,5,4,1,4,5,"{'chatty_score': 4.0, 'safety_score': 36.0, 'punctuality_score': 4.0, 'friendliness_score': 94.5, 'comfortibility_score': 0.0}",15,94.5,friendliness_score,4,05:13.8
5da5fc59ef5c1007130740b1,5d942617a9cf770a818c7c1f,4,1,3,4,4,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 10.0, 'friendliness_score': 62.5, 'comfortibility_score': 0}",30,62.5,friendliness_score,4,05:29.6
5da5fc5aef5c1007130740b2,5d9425d7a9cf770a818c16f0,5,2,4,1,5,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 6.5, 'friendliness_score': 62.5, 'comfortibility_score': 13.5}",30,62.5,friendliness_score,4,05:30.0
5da5fc5aef5c1007130740b3,5d9426bda9cf770a818d9361,4,5,4,5,3,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 0.5, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",25,0.5,punctuality_score,3,05:30.5
5da5fc7aef5c1007130740bf,5d942673a9cf770a818d151a,1,1,1,5,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 6}",30,6,comfortibility_score,5,06:02.9
5da5fc7bef5c1007130740c0,5d94268fa9cf770a818d45bc,1,3,3,4,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.5, 'comfortibility_score': 0}",30,0.5,friendliness_score,4,06:03.3
5da5fc7cef5c1007130740c1,5d9426aea9cf770a818d7be8,4,2,5,2,3,"{'chatty_score': 66.5, 'safety_score': 0.0, 'punctuality_score': 138.5, 'friendliness_score': 14.5, 'comfortibility_score': 0}",10,138.5,punctuality_score,3,06:04.1
5da5fcaaef5c1007130740cd,5d942622a9cf770a818c8eeb,3,3,4,3,2,"{'chatty_score': 32.0, 'safety_score': 40, 'punctuality_score': 32, 'friendliness_score': 4.0, 'comfortibility_score': 32.0}",30,40,safety_score,2,06:50.9
5da5fcabef5c1007130740ce,5d9425b4a9cf770a818be110,1,2,3,1,1,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 1.0, 'comfortibility_score': 1.0}",25,1,friendliness_score,4,06:51.3
5da5fcabef5c1007130740cf,5d9426c9a9cf770a818da85a,4,1,4,5,5,"{'chatty_score': 0.0, 'safety_score': 40, 'punctuality_score': 0, 'friendliness_score': 0.0, 'comfortibility_score': 1.5}",15,40,safety_score,2,06:51.9
5da5fcccef5c1007130740e2,5d942615a9cf770a818c7961,2,2,1,1,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 60.64, 'comfortibility_score': 41.65}",30,60.64,friendliness_score,4,07:24.4
5da5fcccef5c1007130740e3,5d9425eca9cf770a818c35c4,3,3,4,3,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 39.65, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,39.65,punctuality_score,3,07:24.9
5da5fccdef5c1007130740e4,5d942610a9cf770a818c71e0,3,4,3,3,5,"{'chatty_score': 41.65, 'safety_score': 0.0, 'punctuality_score': 14.94, 'friendliness_score': 21.32, 'comfortibility_score': 0.33}",15,41.65,chatty_score,1,07:25.5
5da5fccfef5c1007130740e5,5d9426aca9cf770a818d77ee,2,5,4,3,2,"{'chatty_score': 27.650000000000002, 'safety_score': 61.29, 'punctuality_score': 61.31, 'friendliness_score': 189.26000000000002, 'comfortibility_score': 9.33}",20,189.26,friendliness_score,4,07:27.5
5da5fd0cef5c1007130740f8,5d942607a9cf770a818c61a0,3,2,1,1,2,"{'chatty_score': 0.0, 'safety_score': 2.66, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,2.66,safety_score,2,08:28.6
5da5fd0def5c1007130740f9,5d9425d9a9cf770a818c1902,4,2,3,2,4,"{'chatty_score': 62.97, 'safety_score': 9.0, 'punctuality_score': 8.66, 'friendliness_score': 0.0, 'comfortibility_score': 49.65}",30,62.97,chatty_score,1,08:29.2
5da5fd0def5c1007130740fa,5d9425c6a9cf770a818bfb70,3,2,3,1,2,"{'chatty_score': 50.65, 'safety_score': 0.0, 'punctuality_score': 17.65, 'friendliness_score': 2.66, 'comfortibility_score': 35.0}",15,50.65,chatty_score,1,08:29.7
5da5fd0eef5c1007130740fb,5d9426b5a9cf770a818d8744,5,2,2,3,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 17.32, 'friendliness_score': 21.32, 'comfortibility_score': 0.0}",15,21.32,friendliness_score,4,08:30.3
5da5fd25ef5c100713074107,5d94268da9cf770a818d41f5,1,5,4,3,5,"{'chatty_score': 2.0, 'safety_score': 0.0, 'punctuality_score': 13.5, 'friendliness_score': 10.0, 'comfortibility_score': 13.5}",30,13.5,punctuality_score,3,08:53.4
5da5fd25ef5c100713074108,5d942668a9cf770a818d0201,1,4,2,3,4,"{'chatty_score': 0.5, 'safety_score': 0, 'punctuality_score': 0.0, 'friendliness_score': 6.0, 'comfortibility_score': 13.5}",30,13.5,comfortibility_score,5,08:54.0
5da5fd26ef5c100713074109,5d9426cfa9cf770a818db3ac,5,2,2,4,4,"{'chatty_score': 2.5, 'safety_score': 32.0, 'punctuality_score': 32, 'friendliness_score': 13.5, 'comfortibility_score': 0.0}",10,32,safety_score,2,08:54.6
5da5fd44ef5c100713074115,5d942680a9cf770a818d2af4,3,5,3,5,1,"{'chatty_score': 11.31, 'safety_score': 0.0, 'punctuality_score': 62.5, 'friendliness_score': 33.2, 'comfortibility_score': 5.3100000000000005}",30,62.5,punctuality_score,3,09:24.9
5da5fd45ef5c100713074116,5d94261ca9cf770a818c858b,3,5,1,4,1,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 3.54, 'friendliness_score': 3.5999999999999996, 'comfortibility_score': 0.0}",25,3.6,friendliness_score,4,09:25.5
5da5fd46ef5c100713074117,5d9426a4a9cf770a818d6989,5,2,5,3,3,"{'chatty_score': 0.5, 'safety_score': 62.5, 'punctuality_score': 23.5, 'friendliness_score': 46.0, 'comfortibility_score': 32.0}",30,62.5,safety_score,2,09:26.6
5da5fd68ef5c100713074123,5d94269ca9cf770a818d5cc6,5,3,4,2,5,"{'chatty_score': 0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 1.5, 'comfortibility_score': 8.5}",30,8.5,comfortibility_score,5,10:00.5
5da5fd69ef5c100713074124,5d942689a9cf770a818d3b45,5,5,3,4,4,"{'chatty_score': 36, 'safety_score': 76.0, 'punctuality_score': 0.0, 'friendliness_score': 2.0, 'comfortibility_score': 4}",15,76,safety_score,2,10:01.2
5da5fd69ef5c100713074125,5d9426d0a9cf770a818db443,4,2,4,2,5,"{'chatty_score': 4, 'safety_score': 0.0, 'punctuality_score': 32, 'friendliness_score': 0.5, 'comfortibility_score': 0.0}",20,32,punctuality_score,3,10:01.8
5da5fda3ef5c100713074131,5d94265da9cf770a818cef89,4,3,2,1,2,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 32.0, 'friendliness_score': 8, 'comfortibility_score': 0}",30,32,punctuality_score,3,11:00.0
5da5fda4ef5c100713074132,5d9425faa9cf770a818c4d48,5,1,2,1,2,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 0.0, 'friendliness_score': 4, 'comfortibility_score': 64}",20,64,comfortibility_score,5,11:00.4
5da5fda4ef5c100713074133,5d942731a9cf770a818e562c,5,3,5,5,4,"{'chatty_score': 62.5, 'safety_score': 32, 'punctuality_score': 13.5, 'friendliness_score': 4, 'comfortibility_score': 0}",25,62.5,chatty_score,1,11:00.9
5da5fdafef5c10071307413f,5d942630a9cf770a818ca57e,3,1,2,3,4,"{'chatty_score': 2.5, 'safety_score': 0.0, 'punctuality_score': 2.0, 'friendliness_score': 0, 'comfortibility_score': 0.0}",30,2.5,chatty_score,1,11:11.5
5da5fdafef5c100713074140,5d942680a9cf770a818d2b98,1,3,3,3,5,"{'chatty_score': 2.0, 'safety_score': 0.0, 'punctuality_score': 1.5, 'friendliness_score': 0, 'comfortibility_score': 0.5}",25,2,chatty_score,1,11:11.9
5da5fdb0ef5c100713074141,5d9426ada9cf770a818d7a42,2,1,5,2,2,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 0}",20,0.5,punctuality_score,3,11:12.4
5da5fe05ef5c100713074154,5d94266ea9cf770a818d0d1f,1,1,5,4,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.33, 'friendliness_score': 0.33, 'comfortibility_score': 0.0}",30,0.33,punctuality_score,3,12:37.0
5da5fe05ef5c100713074155,5d942623a9cf770a818c8f8c,1,4,5,3,3,"{'chatty_score': 0.0, 'safety_score': 54.64, 'punctuality_score': 0.0, 'friendliness_score': 0.33, 'comfortibility_score': 0.33}",15,54.64,safety_score,2,12:37.5
5da5fe06ef5c100713074156,5d942627a9cf770a818c9710,5,2,4,3,5,"{'chatty_score': 69.65, 'safety_score': 0.0, 'punctuality_score': 21.32, 'friendliness_score': 9.0, 'comfortibility_score': 0.0}",20,69.65,chatty_score,1,12:38.1
5da5fe06ef5c100713074157,5d94273ba9cf770a818e66e3,2,2,4,1,4,"{'chatty_score': 35.0, 'safety_score': 17.32, 'punctuality_score': 21.32, 'friendliness_score': 23.98, 'comfortibility_score': 0}",30,35,chatty_score,1,12:38.7
5da5fe2bef5c10071307416a,5d9425b9a9cf770a818be922,4,2,4,4,1,"{'chatty_score': 0.33, 'safety_score': 0.0, 'punctuality_score': 0.33, 'friendliness_score': 0.0, 'comfortibility_score': 9.0}",30,9,comfortibility_score,5,13:15.8
5da5fe2cef5c10071307416b,5d942646a9cf770a818cc8d0,3,2,5,1,2,"{'chatty_score': 0.0, 'safety_score': 62.97, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,62.97,safety_score,2,13:16.4
5da5fe2cef5c10071307416c,5d9425d0a9cf770a818c0bcf,5,5,1,3,1,"{'chatty_score': 41.65, 'safety_score': 0.0, 'punctuality_score': 44.31, 'friendliness_score': 28.0, 'comfortibility_score': 0.0}",15,44.31,punctuality_score,3,13:17.0
5da5fe2def5c10071307416d,5d942722a9cf770a818e3bb9,5,4,2,2,5,"{'chatty_score': 21.65, 'safety_score': 9.0, 'punctuality_score': 53.31, 'friendliness_score': 56.65, 'comfortibility_score': 0.33}",30,56.65,friendliness_score,4,13:17.5
5da5fe6def5c100713074180,5d942663a9cf770a818cfb08,2,4,3,1,1,"{'chatty_score': 37.66, 'safety_score': 6.99, 'punctuality_score': 21.65, 'friendliness_score': 31.65, 'comfortibility_score': 0.0}",30,37.66,chatty_score,1,14:21.4
5da5fe6def5c100713074181,5d942625a9cf770a818c92c1,5,3,3,1,2,"{'chatty_score': 9, 'safety_score': 13.66, 'punctuality_score': 21.32, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,21.32,punctuality_score,3,14:21.9
5da5fe6eef5c100713074182,5d94262da9cf770a818c9fea,3,3,5,2,3,"{'chatty_score': 7.0, 'safety_score': 9.0, 'punctuality_score': 4.33, 'friendliness_score': 12.99, 'comfortibility_score': 0.0}",30,12.99,friendliness_score,4,14:22.5
5da5fe6fef5c100713074183,5d942702a9cf770a818e05f8,3,2,1,4,1,"{'chatty_score': 9.0, 'safety_score': 0.0, 'punctuality_score': 11.32, 'friendliness_score': 0.33, 'comfortibility_score': 41.65}",15,41.65,comfortibility_score,5,14:23.2
5da5feaeef5c10071307418f,5d942695a9cf770a818d5046,2,3,1,3,2,"{'chatty_score': 4.74, 'safety_score': 0.0, 'punctuality_score': 16, 'friendliness_score': 0.25, 'comfortibility_score': 0.0}",30,16,punctuality_score,3,15:27.0
5da5feafef5c100713074190,5d9425c1a9cf770a818bf3e2,2,4,2,3,5,"{'chatty_score': 0.0, 'safety_score': 0.25, 'punctuality_score': 0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",25,0.25,safety_score,2,15:27.4
5da5feb0ef5c100713074191,5d9426a1a9cf770a818d6451,2,2,2,5,2,"{'chatty_score': 62.5, 'safety_score': 63.5, 'punctuality_score': 4.0, 'friendliness_score': 10, 'comfortibility_score': 4.5}",15,63.5,safety_score,2,15:28.1
5da5ff01ef5c10071307419d,5d942646a9cf770a818cc8a6,4,3,2,2,1,"{'chatty_score': 2.5, 'safety_score': 18.0, 'punctuality_score': 32.0, 'friendliness_score': 0.0, 'comfortibility_score': 13.5}",30,32,punctuality_score,3,16:49.2
5da5ff01ef5c10071307419e,5d9425c4a9cf770a818bf803,5,2,3,1,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 62.5, 'comfortibility_score': 4.0}",25,62.5,friendliness_score,4,16:49.6
5da5ff02ef5c10071307419f,5d94274da9cf770a818e858c,2,3,2,3,4,"{'chatty_score': 1.5, 'safety_score': 4.5, 'punctuality_score': 14.0, 'friendliness_score': 0.5, 'comfortibility_score': 0.5}",10,14,punctuality_score,3,16:50.1
5da5ff0cef5c1007130741ab,5d942618a9cf770a818c7db8,3,4,1,3,3,"{'chatty_score': 0.0, 'safety_score': 62.5, 'punctuality_score': 6.0, 'friendliness_score': 0.5, 'comfortibility_score': 8}",30,62.5,safety_score,2,17:00.5
5da5ff0cef5c1007130741ac,5d9425dca9cf770a818c1db1,1,2,2,1,2,"{'chatty_score': 1.0, 'safety_score': 62.5, 'punctuality_score': 2, 'friendliness_score': 0.0, 'comfortibility_score': 40}",10,62.5,safety_score,2,17:00.9
5da5ff0def5c1007130741ad,5d9426aaa9cf770a818d74bd,3,3,2,2,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.5, 'friendliness_score': 0.0, 'comfortibility_score': 12}",15,12,comfortibility_score,5,17:01.3
5da5ff4def5c1007130741b9,5d942658a9cf770a818ce721,4,5,5,4,4,"{'chatty_score': 1.5, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0.0, 'comfortibility_score': 62.5}",30,62.5,comfortibility_score,5,18:05.8
5da5ff4eef5c1007130741ba,5d9425e7a9cf770a818c2fab,4,5,1,2,2,"{'chatty_score': 2.0, 'safety_score': 62.5, 'punctuality_score': 4, 'friendliness_score': 13.5, 'comfortibility_score': 0}",25,62.5,safety_score,2,18:06.2
5da5ff4eef5c1007130741bb,5d9426b3a9cf770a818d83b5,3,1,4,2,5,"{'chatty_score': 62.5, 'safety_score': 4, 'punctuality_score': 4, 'friendliness_score': 0.0, 'comfortibility_score': 32.0}",10,62.5,chatty_score,1,18:06.7
5da5ff58ef5c1007130741c7,5d942662a9cf770a818cf921,5,2,1,1,1,"{'chatty_score': 4.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 32.0}",30,32,comfortibility_score,5,18:16.2
5da5ff58ef5c1007130741c8,5d94261ba9cf770a818c833e,4,3,4,2,4,"{'chatty_score': 0.0, 'safety_score': 33.35, 'punctuality_score': 15.600000000000001, 'friendliness_score': 4.0, 'comfortibility_score': 0.0}",15,33.35,safety_score,2,18:16.6
5da5ff59ef5c1007130741c9,5d9426b0a9cf770a818d7e32,3,5,3,1,1,"{'chatty_score': 18.0, 'safety_score': 0.5, 'punctuality_score': 62.5, 'friendliness_score': 4.5, 'comfortibility_score': 4.0}",10,62.5,punctuality_score,3,18:17.5
5da5ffacef5c1007130741d5,5d942676a9cf770a818d1a12,1,4,1,4,4,"{'chatty_score': 62.5, 'safety_score': 13.5, 'punctuality_score': 62.5, 'friendliness_score': 94.5, 'comfortibility_score': 32}",30,94.5,friendliness_score,4,19:40.3
5da5ffacef5c1007130741d6,5d9425cea9cf770a818c083c,3,4,4,5,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0}",30,0,chatty_score,1,19:40.7
5da5ffadef5c1007130741d7,5d94273ea9cf770a818e6c8c,5,1,3,4,2,"{'chatty_score': 0.0, 'safety_score': 62.5, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",30,62.5,safety_score,2,19:41.2
5da5ffd7ef5c1007130741ea,5d9425d9a9cf770a818c1981,3,2,1,2,1,"{'chatty_score': 11.66, 'safety_score': 2.0, 'punctuality_score': 9.33, 'friendliness_score': 21.32, 'comfortibility_score': 0}",30,21.32,friendliness_score,4,20:23.8
5da5ffd8ef5c1007130741eb,5d9425d1a9cf770a818c0d08,5,2,4,3,4,"{'chatty_score': 11.66, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0}",30,11.66,chatty_score,1,20:24.3
5da5ffd8ef5c1007130741ec,5d942663a9cf770a818cf97b,3,1,2,1,4,"{'chatty_score': 21.32, 'safety_score': 1.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 9}",10,21.32,chatty_score,1,20:24.9
5da5ffd9ef5c1007130741ed,5d942759a9cf770a818e99f7,2,5,5,2,1,"{'chatty_score': 41.65, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 21.32, 'comfortibility_score': 9}",30,41.65,chatty_score,1,20:25.6
5da5fffcef5c1007130741f9,5d942683a9cf770a818d3087,4,3,4,1,5,"{'chatty_score': 0.0, 'safety_score': 5.61, 'punctuality_score': 0.0, 'friendliness_score': 34.0, 'comfortibility_score': 0.0}",30,34,friendliness_score,4,21:00.9
5da5fffdef5c1007130741fa,5d94267aa9cf770a818d20f7,5,2,5,3,3,"{'chatty_score': 0.0, 'safety_score': 5.61, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,5.61,safety_score,2,21:01.3
5da5fffeef5c1007130741fb,5d9426a8a9cf770a818d7145,5,1,3,3,4,"{'chatty_score': 13.5, 'safety_score': 8.5, 'punctuality_score': 4.2, 'friendliness_score': 60.0, 'comfortibility_score': 62.5}",15,62.5,comfortibility_score,5,21:02.2
5da60034ef5c10071307420e,5d94264ca9cf770a818cd398,3,4,2,4,4,"{'chatty_score': 2.0, 'safety_score': 0.0, 'punctuality_score': 28.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,28,punctuality_score,3,21:56.5
5da60035ef5c10071307420f,5d94265ba9cf770a818cec63,3,5,1,5,3,"{'chatty_score': 0.33, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 21.32, 'comfortibility_score': 0.33}",25,21.32,friendliness_score,4,21:57.0
5da60035ef5c100713074210,5d942623a9cf770a818c9039,1,4,4,1,2,"{'chatty_score': 22.32, 'safety_score': 11.66, 'punctuality_score': 0.33, 'friendliness_score': 0.33, 'comfortibility_score': 21.32}",15,22.32,chatty_score,1,21:57.6
5da60036ef5c100713074211,5d942742a9cf770a818e739c,1,5,4,4,1,"{'chatty_score': 21.32, 'safety_score': 0.0, 'punctuality_score': 44.0, 'friendliness_score': 44.31, 'comfortibility_score': 0.0}",25,44.31,friendliness_score,4,21:58.2
5da60112ef5c100713074224,5d942659a9cf770a818ce878,5,1,2,5,3,"{'chatty_score': 34.64, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 3.11, 'comfortibility_score': 3.84}",30,34.64,chatty_score,1,25:38.7
